date,cases,total_tests,County,pos_rate
2021-04-23,73.0,1757.0,Stanislaus,0.04154809334092203
2021-04-24,62.0,720.0,Stanislaus,0.08611111111111111
2021-04-25,49.0,734.0,Stanislaus,0.0667574931880109
2021-04-26,96.0,3848.0,Stanislaus,0.02494802494802495
2021-04-27,90.0,2864.0,Stanislaus,0.031424581005586594
2021-04-28,70.0,2224.0,Stanislaus,0.03147482014388489
2021-04-29,55.0,2208.0,Stanislaus,0.024909420289855072
2021-04-30,67.0,1631.0,Stanislaus,0.041079092581238506
2021-05-01,51.0,767.0,Stanislaus,0.06649282920469361
2021-05-02,35.0,768.0,Stanislaus,0.045572916666666664
2021-05-03,74.0,3815.0,Stanislaus,0.019397116644823065
2021-05-04,66.0,2502.0,Stanislaus,0.026378896882494004
2021-05-05,56.0,2073.0,Stanislaus,0.027013989387361312
2021-05-06,57.0,1947.0,Stanislaus,0.029275808936825885
2021-05-07,56.0,1816.0,Stanislaus,0.030837004405286344
2021-05-08,40.0,680.0,Stanislaus,0.058823529411764705
2021-05-09,31.0,780.0,Stanislaus,0.03974358974358974
2021-05-10,66.0,3609.0,Stanislaus,0.01828761429758936
2021-05-11,74.0,2281.0,Stanislaus,0.03244191144234985
2021-05-12,48.0,2054.0,Stanislaus,0.023369036027263874
2021-05-13,41.0,1659.0,Stanislaus,0.02471368294153104
2021-05-14,38.0,1520.0,Stanislaus,0.025
2021-05-15,35.0,772.0,Stanislaus,0.04533678756476684
2021-05-16,31.0,834.0,Stanislaus,0.03717026378896882
2021-05-17,53.0,3415.0,Stanislaus,0.015519765739385067
2021-05-18,48.0,2013.0,Stanislaus,0.02384500745156483
2021-05-19,36.0,1820.0,Stanislaus,0.01978021978021978
2021-05-20,20.0,1545.0,Stanislaus,0.012944983818770227
2021-05-21,29.0,1484.0,Stanislaus,0.01954177897574124
2021-05-22,30.0,842.0,Stanislaus,0.035629453681710214
2021-05-23,24.0,813.0,Stanislaus,0.02952029520295203
2021-05-24,48.0,2223.0,Stanislaus,0.021592442645074223
2021-05-25,34.0,1912.0,Stanislaus,0.01778242677824268
2021-05-26,36.0,1874.0,Stanislaus,0.0192102454642476
2021-05-27,22.0,1468.0,Stanislaus,0.014986376021798364
2021-05-28,25.0,1484.0,Stanislaus,0.016846361185983826
2021-05-29,19.0,789.0,Stanislaus,0.024081115335868188
2021-05-30,18.0,632.0,Stanislaus,0.028481012658227847
2021-05-31,11.0,819.0,Stanislaus,0.013431013431013432
2021-06-01,41.0,2675.0,Stanislaus,0.015327102803738318
2021-06-02,17.0,1937.0,Stanislaus,0.008776458440887971
2021-06-03,19.0,1675.0,Stanislaus,0.011343283582089553
2021-06-04,19.0,1309.0,Stanislaus,0.014514896867838044
2021-06-05,15.0,743.0,Stanislaus,0.020188425302826378
2021-06-06,9.0,785.0,Stanislaus,0.011464968152866241
2021-06-07,36.0,2089.0,Stanislaus,0.01723312589755864
2021-06-08,33.0,1545.0,Stanislaus,0.021359223300970873
2021-06-09,27.0,1359.0,Stanislaus,0.019867549668874173
2021-06-10,20.0,1446.0,Stanislaus,0.013831258644536652
2021-06-11,21.0,1164.0,Stanislaus,0.01804123711340206
2021-06-12,26.0,542.0,Stanislaus,0.04797047970479705
2021-06-13,17.0,673.0,Stanislaus,0.02526002971768202
2021-06-14,26.0,1828.0,Stanislaus,0.014223194748358862
2021-06-15,37.0,1604.0,Stanislaus,0.023067331670822942
2021-06-16,28.0,1386.0,Stanislaus,0.020202020202020204
2021-06-17,31.0,1287.0,Stanislaus,0.024087024087024088
2021-06-18,31.0,1031.0,Stanislaus,0.030067895247332686
2021-06-19,15.0,714.0,Stanislaus,0.02100840336134454
2021-06-20,19.0,755.0,Stanislaus,0.025165562913907286
2021-06-21,33.0,1884.0,Stanislaus,0.01751592356687898
2021-06-22,30.0,1449.0,Stanislaus,0.020703933747412008
2021-06-23,16.0,1484.0,Stanislaus,0.01078167115902965
2021-06-24,30.0,1197.0,Stanislaus,0.02506265664160401
2021-06-25,26.0,984.0,Stanislaus,0.026422764227642278
2021-06-26,16.0,521.0,Stanislaus,0.030710172744721688
2021-06-27,16.0,536.0,Stanislaus,0.029850746268656716
2021-06-28,40.0,1598.0,Stanislaus,0.025031289111389236
2021-06-29,18.0,1608.0,Stanislaus,0.011194029850746268
2021-06-30,21.0,1439.0,Stanislaus,0.014593467685892982
2021-07-01,17.0,1153.0,Stanislaus,0.014744145706851692
2021-07-02,17.0,985.0,Stanislaus,0.017258883248730966
2021-07-03,17.0,573.0,Stanislaus,0.029668411867364748
2021-07-04,11.0,241.0,Stanislaus,0.04564315352697095
2021-07-05,15.0,901.0,Stanislaus,0.016648168701442843
2021-07-06,30.0,1737.0,Stanislaus,0.017271157167530225
2021-07-07,49.0,1450.0,Stanislaus,0.03379310344827586
2021-07-08,32.0,1174.0,Stanislaus,0.027257240204429302
2021-07-09,27.0,1063.0,Stanislaus,0.02539981185324553
2021-07-10,29.0,476.0,Stanislaus,0.06092436974789916
2021-07-11,36.0,630.0,Stanislaus,0.05714285714285714
2021-07-12,66.0,1602.0,Stanislaus,0.04119850187265917
2021-07-13,70.0,1413.0,Stanislaus,0.04953998584571833
2021-07-14,71.0,1514.0,Stanislaus,0.04689564068692206
2021-07-15,75.0,1587.0,Stanislaus,0.04725897920604915
2021-07-16,69.0,1159.0,Stanislaus,0.059534081104400345
2021-07-17,50.0,500.0,Stanislaus,0.1
2021-07-18,77.0,730.0,Stanislaus,0.10547945205479452
2021-07-19,111.0,1701.0,Stanislaus,0.06525573192239859
2021-07-20,101.0,1610.0,Stanislaus,0.06273291925465839
2021-07-21,115.0,1673.0,Stanislaus,0.06873879258816497
2021-07-22,102.0,1477.0,Stanislaus,0.06905890318212593
2021-07-23,128.0,1288.0,Stanislaus,0.09937888198757763
2021-07-24,76.0,584.0,Stanislaus,0.13013698630136986
2021-07-25,92.0,801.0,Stanislaus,0.11485642946317104
2021-07-26,166.0,2057.0,Stanislaus,0.08070004861448711
2021-07-27,145.0,1939.0,Stanislaus,0.07478081485301702
2021-07-28,168.0,1894.0,Stanislaus,0.08870116156282999
2021-07-29,197.0,1794.0,Stanislaus,0.10981047937569677
2021-07-30,172.0,1658.0,Stanislaus,0.1037394451145959
2021-07-31,144.0,993.0,Stanislaus,0.14501510574018128
2021-08-01,159.0,949.0,Stanislaus,0.16754478398314016
2021-08-02,237.0,2479.0,Stanislaus,0.09560306575231949
2021-08-03,219.0,2186.0,Stanislaus,0.10018298261665141
2021-08-04,222.0,2406.0,Stanislaus,0.09226932668329177
2021-08-05,226.0,2593.0,Stanislaus,0.087157732356344
2021-08-06,222.0,2202.0,Stanislaus,0.1008174386920981
2021-08-07,138.0,919.0,Stanislaus,0.1501632208922742
2021-08-08,171.0,1076.0,Stanislaus,0.15892193308550187
2021-08-09,326.0,3014.0,Stanislaus,0.10816191108161911
2021-08-10,279.0,2643.0,Stanislaus,0.10556186152099886
2021-08-11,346.0,2996.0,Stanislaus,0.11548731642189586
2021-08-12,331.0,3157.0,Stanislaus,0.10484637313905606
2021-08-13,265.0,2799.0,Stanislaus,0.09467667023937121
2021-08-14,172.0,1169.0,Stanislaus,0.14713430282292558
2021-08-15,176.0,1232.0,Stanislaus,0.14285714285714285
2021-08-16,369.0,4005.0,Stanislaus,0.09213483146067415
2021-08-17,339.0,3716.0,Stanislaus,0.09122712594187299
2021-08-18,341.0,3862.0,Stanislaus,0.08829621957534955
2021-08-19,331.0,3773.0,Stanislaus,0.08772859793267956
2021-08-20,344.0,3218.0,Stanislaus,0.10689869484151647
2021-08-21,189.0,1425.0,Stanislaus,0.13263157894736843
2021-08-22,182.0,1322.0,Stanislaus,0.13767019667170954
2021-08-23,353.0,4241.0,Stanislaus,0.0832350860646074
2021-08-24,334.0,3763.0,Stanislaus,0.08875896890778634
2021-08-25,329.0,4181.0,Stanislaus,0.07868930877780435
2021-08-26,282.0,4219.0,Stanislaus,0.06684048352690211
2021-08-27,300.0,3687.0,Stanislaus,0.08136696501220504
2021-08-28,209.0,1585.0,Stanislaus,0.13186119873817034
2021-08-29,158.0,1592.0,Stanislaus,0.0992462311557789
2021-08-30,345.0,4137.0,Stanislaus,0.08339376359680928
2021-08-31,339.0,4135.0,Stanislaus,0.08198307134220073
2021-09-01,355.0,3799.0,Stanislaus,0.09344564359041853
2021-09-02,285.0,4128.0,Stanislaus,0.0690406976744186
2021-09-03,241.0,3296.0,Stanislaus,0.07311893203883495
2021-09-04,176.0,1426.0,Stanislaus,0.12342215988779803
2021-09-05,147.0,1254.0,Stanislaus,0.11722488038277512
2021-09-06,140.0,1090.0,Stanislaus,0.12844036697247707
2021-09-07,342.0,4907.0,Stanislaus,0.06969635214998982
2021-09-08,271.0,4181.0,Stanislaus,0.06481702941879933
2021-09-09,232.0,3799.0,Stanislaus,0.061068702290076333
2021-09-10,279.0,3478.0,Stanislaus,0.08021851638872915
2021-09-11,156.0,1450.0,Stanislaus,0.10758620689655173
2021-09-12,125.0,1021.0,Stanislaus,0.12242899118511263
2021-09-13,299.0,4019.0,Stanislaus,0.07439661607365017
2021-09-14,254.0,4032.0,Stanislaus,0.06299603174603174
2021-09-15,260.0,3481.0,Stanislaus,0.07469118069520253
2021-09-16,224.0,3514.0,Stanislaus,0.06374501992031872
2021-09-17,233.0,3173.0,Stanislaus,0.07343208320201702
2021-09-18,107.0,1077.0,Stanislaus,0.09935004642525534
2021-09-19,145.0,1591.0,Stanislaus,0.09113764927718417
2021-09-20,245.0,3960.0,Stanislaus,0.06186868686868687
2021-09-21,199.0,3511.0,Stanislaus,0.056679008829393335
2021-09-22,184.0,3022.0,Stanislaus,0.06088682991396426
2021-09-23,165.0,2932.0,Stanislaus,0.05627557980900409
2021-09-24,157.0,2807.0,Stanislaus,0.055931599572497326
2021-09-25,116.0,1150.0,Stanislaus,0.10086956521739131
2021-09-26,110.0,1033.0,Stanislaus,0.10648596321393998
2021-09-27,200.0,3544.0,Stanislaus,0.056433408577878104
2021-09-28,154.0,3093.0,Stanislaus,0.049789848043970256
2021-09-29,171.0,2952.0,Stanislaus,0.057926829268292686
2021-09-30,131.0,2933.0,Stanislaus,0.044664166382543474
2021-10-01,160.0,2714.0,Stanislaus,0.058953574060427415
2021-10-02,84.0,768.0,Stanislaus,0.109375
2021-10-03,86.0,1084.0,Stanislaus,0.07933579335793357
2021-10-04,188.0,3675.0,Stanislaus,0.051156462585034014
2021-10-05,151.0,3003.0,Stanislaus,0.05028305028305028
2021-10-06,162.0,2719.0,Stanislaus,0.059580728208900334
2021-10-07,142.0,2837.0,Stanislaus,0.050052872752908
2021-10-08,162.0,2643.0,Stanislaus,0.06129398410896708
2021-10-09,69.0,734.0,Stanislaus,0.09400544959128065
2021-10-10,90.0,1075.0,Stanislaus,0.08372093023255814
2021-10-11,178.0,3099.0,Stanislaus,0.057437883188125205
2021-10-12,171.0,3638.0,Stanislaus,0.047003848268279275
2021-10-13,152.0,2701.0,Stanislaus,0.05627545353572751
2021-10-14,142.0,2972.0,Stanislaus,0.0477792732166891
2021-10-15,146.0,2485.0,Stanislaus,0.05875251509054326
2021-10-16,80.0,779.0,Stanislaus,0.10269576379974327
2021-10-17,86.0,1127.0,Stanislaus,0.07630878438331855
2021-10-18,198.0,3413.0,Stanislaus,0.05801347787869909
2021-10-19,165.0,3626.0,Stanislaus,0.04550468836183122
2021-10-20,142.0,2772.0,Stanislaus,0.051226551226551224
2021-10-21,150.0,2797.0,Stanislaus,0.053628888094386845
2021-10-22,169.0,2639.0,Stanislaus,0.06403940886699508
2021-10-23,103.0,770.0,Stanislaus,0.13376623376623376
2021-10-24,89.0,992.0,Stanislaus,0.08971774193548387
2021-10-25,191.0,3271.0,Stanislaus,0.058391929073677774
2021-10-26,192.0,3314.0,Stanislaus,0.05793602896801448
2021-10-27,174.0,2742.0,Stanislaus,0.06345733041575492
2021-10-28,160.0,2661.0,Stanislaus,0.06012777151446824
2021-10-29,153.0,2449.0,Stanislaus,0.062474479379338504
2021-10-30,85.0,754.0,Stanislaus,0.11273209549071618
2021-10-31,70.0,870.0,Stanislaus,0.08045977011494253
2021-11-01,189.0,3087.0,Stanislaus,0.061224489795918366
2021-11-02,130.0,3470.0,Stanislaus,0.037463976945244955
2021-11-03,155.0,2774.0,Stanislaus,0.055875991348233595
2021-11-04,131.0,2708.0,Stanislaus,0.0483751846381093
2021-11-05,137.0,2438.0,Stanislaus,0.05619360131255127
2021-11-06,58.0,839.0,Stanislaus,0.06912991656734208
2021-11-07,68.0,956.0,Stanislaus,0.07112970711297072
2021-11-08,155.0,3124.0,Stanislaus,0.04961587708066581
2021-11-09,152.0,3001.0,Stanislaus,0.05064978340553149
2021-11-10,106.0,2741.0,Stanislaus,0.03867201751185698
2021-11-11,102.0,1921.0,Stanislaus,0.05309734513274336
2021-11-12,82.0,2219.0,Stanislaus,0.036953582694907616
2021-11-13,52.0,740.0,Stanislaus,0.07027027027027027
2021-11-14,75.0,897.0,Stanislaus,0.08361204013377926
2021-11-15,135.0,3035.0,Stanislaus,0.044481054365733116
2021-11-16,85.0,2780.0,Stanislaus,0.030575539568345324
2021-11-17,97.0,2278.0,Stanislaus,0.04258121158911326
2021-11-18,89.0,1926.0,Stanislaus,0.046209761163032194
2021-11-19,67.0,1649.0,Stanislaus,0.04063068526379624
2021-11-20,58.0,636.0,Stanislaus,0.09119496855345911
2021-11-21,46.0,893.0,Stanislaus,0.051511758118701005
2021-11-22,95.0,2571.0,Stanislaus,0.03695060287825749
2021-11-23,88.0,2374.0,Stanislaus,0.03706823925863521
2021-11-24,70.0,1955.0,Stanislaus,0.03580562659846547
2021-11-25,37.0,315.0,Stanislaus,0.11746031746031746
2021-11-26,67.0,1286.0,Stanislaus,0.052099533437014
2021-11-27,73.0,767.0,Stanislaus,0.09517601043024772
2021-11-28,69.0,964.0,Stanislaus,0.07157676348547717
2021-11-29,125.0,3974.0,Stanislaus,0.03145445395067942
2021-11-30,82.0,3004.0,Stanislaus,0.02729693741677763
2021-12-01,104.0,2488.0,Stanislaus,0.04180064308681672
2021-12-02,97.0,2372.0,Stanislaus,0.040893760539629
2021-12-03,95.0,1849.0,Stanislaus,0.051379123850730124
2021-12-04,57.0,696.0,Stanislaus,0.08189655172413793
2021-12-05,72.0,998.0,Stanislaus,0.07214428857715431
2021-12-06,138.0,3353.0,Stanislaus,0.041157172681181034
2021-12-07,97.0,3180.0,Stanislaus,0.03050314465408805
2021-12-08,78.0,2362.0,Stanislaus,0.03302286198137172
2021-12-09,81.0,2212.0,Stanislaus,0.036618444846292945
2021-12-10,71.0,1806.0,Stanislaus,0.039313399778516056
2021-12-11,66.0,712.0,Stanislaus,0.09269662921348315
2021-12-12,49.0,924.0,Stanislaus,0.05303030303030303
2021-12-13,100.0,3063.0,Stanislaus,0.0326477309826967
2021-12-14,117.0,2823.0,Stanislaus,0.04144527098831031
2021-12-15,87.0,2354.0,Stanislaus,0.03695836873406967
2021-12-16,108.0,2047.0,Stanislaus,0.05276013678553981
2021-12-17,87.0,1698.0,Stanislaus,0.05123674911660778
2021-12-18,51.0,670.0,Stanislaus,0.07611940298507462
2021-12-19,82.0,988.0,Stanislaus,0.08299595141700405
2021-12-20,137.0,2447.0,Stanislaus,0.05598692276256641
2021-12-21,126.0,2012.0,Stanislaus,0.06262425447316103
2021-12-22,157.0,1956.0,Stanislaus,0.08026584867075665
2021-12-23,141.0,1641.0,Stanislaus,0.08592321755027423
2021-12-24,129.0,777.0,Stanislaus,0.16602316602316602
2021-12-25,111.0,559.0,Stanislaus,0.19856887298747763
2021-12-26,214.0,1406.0,Stanislaus,0.15220483641536273
2021-12-27,374.0,2801.0,Stanislaus,0.1335237415208854
2021-12-28,454.0,3320.0,Stanislaus,0.13674698795180723
2021-12-29,484.0,3157.0,Stanislaus,0.15331010452961671
2021-12-30,488.0,3098.0,Stanislaus,0.15752098127824402
2021-12-31,317.0,1447.0,Stanislaus,0.21907394609536973
2022-01-01,327.0,753.0,Stanislaus,0.4342629482071713
2022-01-02,407.0,1825.0,Stanislaus,0.22301369863013698
2022-01-03,855.0,4394.0,Stanislaus,0.19458352298588985
2022-01-04,994.0,5288.0,Stanislaus,0.18797276853252648
2022-01-05,1060.0,4844.0,Stanislaus,0.21882741535920727
2022-01-06,992.0,4270.0,Stanislaus,0.2323185011709602
2022-01-07,1151.0,4724.0,Stanislaus,0.24364944961896698
2022-01-08,528.0,1760.0,Stanislaus,0.3
2022-01-09,640.0,2206.0,Stanislaus,0.2901178603807797
2022-01-10,1373.0,6228.0,Stanislaus,0.22045600513808605
2022-01-11,1344.0,5994.0,Stanislaus,0.22422422422422422
2022-01-12,1371.0,5280.0,Stanislaus,0.2596590909090909
2022-01-13,1240.0,5068.0,Stanislaus,0.244672454617206
2022-01-14,1119.0,4407.0,Stanislaus,0.2539142273655548
2022-01-15,606.0,1862.0,Stanislaus,0.32545649838882923
2022-01-16,581.0,1994.0,Stanislaus,0.2913741223671013
2022-01-17,1064.0,4453.0,Stanislaus,0.23894004042218728
2022-01-18,1315.0,6044.0,Stanislaus,0.21757114493712773
2022-01-19,1220.0,5188.0,Stanislaus,0.23515805705474171
2022-01-20,1051.0,4376.0,Stanislaus,0.24017367458866545
2022-01-21,959.0,3899.0,Stanislaus,0.2459605026929982
2022-01-22,505.0,1945.0,Stanislaus,0.2596401028277635
2022-01-23,458.0,1767.0,Stanislaus,0.2591963780418789
2022-01-24,861.0,5051.0,Stanislaus,0.17046129479311029
2022-01-25,758.0,4378.0,Stanislaus,0.17313841936957514
2022-01-26,673.0,3656.0,Stanislaus,0.18408096280087527
2022-01-27,556.0,3515.0,Stanislaus,0.15817923186344238
2022-01-28,528.0,3133.0,Stanislaus,0.16852856686881584
2022-01-29,273.0,1338.0,Stanislaus,0.2040358744394619
2022-01-30,250.0,1480.0,Stanislaus,0.16891891891891891
2022-01-31,654.0,4814.0,Stanislaus,0.13585375986705442
2022-02-01,528.0,3686.0,Stanislaus,0.1432447097124254
2022-02-02,410.0,2996.0,Stanislaus,0.13684913217623498
2022-02-03,395.0,3137.0,Stanislaus,0.125916480714058
2022-02-04,378.0,2609.0,Stanislaus,0.14488309697201993
2022-02-05,181.0,963.0,Stanislaus,0.18795430944963656
2022-02-06,202.0,1354.0,Stanislaus,0.14918759231905465
2022-02-07,396.0,3995.0,Stanislaus,0.09912390488110137
2022-02-08,258.0,3072.0,Stanislaus,0.083984375
2022-02-09,256.0,2492.0,Stanislaus,0.10272873194221509
2022-02-10,249.0,2534.0,Stanislaus,0.09826361483820048
2022-02-11,180.0,2118.0,Stanislaus,0.08498583569405099
2022-02-12,100.0,839.0,Stanislaus,0.11918951132300358
2022-02-13,125.0,996.0,Stanislaus,0.12550200803212852
2022-02-14,193.0,3031.0,Stanislaus,0.06367535466842626
2022-02-15,178.0,2431.0,Stanislaus,0.07322089675030852
2022-02-16,141.0,2594.0,Stanislaus,0.0543562066306862
2022-02-17,119.0,2026.0,Stanislaus,0.05873642645607108
2022-02-18,104.0,1793.0,Stanislaus,0.05800334634690463
2022-02-19,50.0,676.0,Stanislaus,0.07396449704142012
2022-02-20,72.0,707.0,Stanislaus,0.10183875530410184
2022-02-21,66.0,1534.0,Stanislaus,0.04302477183833116
2022-02-22,112.0,3335.0,Stanislaus,0.033583208395802096
2022-02-23,81.0,2262.0,Stanislaus,0.03580901856763926
2022-02-24,77.0,1890.0,Stanislaus,0.040740740740740744
2022-02-25,75.0,1670.0,Stanislaus,0.04491017964071856
2022-02-26,28.0,525.0,Stanislaus,0.05333333333333334
2022-02-27,38.0,892.0,Stanislaus,0.042600896860986545
2022-02-28,66.0,2792.0,Stanislaus,0.02363896848137536
2022-03-01,64.0,2132.0,Stanislaus,0.0300187617260788
2022-03-02,52.0,1966.0,Stanislaus,0.026449643947100712
2022-03-03,36.0,1513.0,Stanislaus,0.023793787177792465
2022-03-04,33.0,1332.0,Stanislaus,0.024774774774774775
2022-03-05,19.0,574.0,Stanislaus,0.033101045296167246
2022-03-06,26.0,762.0,Stanislaus,0.03412073490813648
2022-03-07,46.0,2579.0,Stanislaus,0.017836370686312525
2022-03-08,39.0,1940.0,Stanislaus,0.020103092783505156
2022-03-09,44.0,1721.0,Stanislaus,0.02556653108657757
2022-03-10,37.0,1353.0,Stanislaus,0.027346637102734665
2022-03-11,34.0,1413.0,Stanislaus,0.024062278839348902
2022-03-12,14.0,449.0,Stanislaus,0.031180400890868598
2022-03-13,14.0,719.0,Stanislaus,0.019471488178025034
2022-03-14,33.0,1809.0,Stanislaus,0.01824212271973466
2022-03-15,36.0,1710.0,Stanislaus,0.021052631578947368
2022-03-16,18.0,1359.0,Stanislaus,0.013245033112582781
2022-03-17,26.0,1358.0,Stanislaus,0.01914580265095729
2022-03-18,14.0,1246.0,Stanislaus,0.011235955056179775
2022-03-19,13.0,419.0,Stanislaus,0.031026252983293555
2022-03-20,10.0,569.0,Stanislaus,0.01757469244288225
2022-03-21,25.0,1768.0,Stanislaus,0.01414027149321267
2022-03-22,33.0,1531.0,Stanislaus,0.02155453951665578
2022-03-23,17.0,1556.0,Stanislaus,0.010925449871465296
2022-03-24,17.0,1113.0,Stanislaus,0.015274034141958671
2022-03-25,8.0,1049.0,Stanislaus,0.0076263107721639654
2022-03-26,14.0,441.0,Stanislaus,0.031746031746031744
2022-03-27,7.0,576.0,Stanislaus,0.012152777777777778
2022-03-28,20.0,1920.0,Stanislaus,0.010416666666666666
2022-03-29,12.0,1799.0,Stanislaus,0.006670372429127293
2022-03-30,19.0,1146.0,Stanislaus,0.016579406631762654
2022-03-31,13.0,929.0,Stanislaus,0.013993541442411194
2022-04-01,17.0,1037.0,Stanislaus,0.01639344262295082
2022-04-02,12.0,401.0,Stanislaus,0.029925187032418952
2022-04-03,9.0,550.0,Stanislaus,0.016363636363636365
2022-04-04,31.0,2102.0,Stanislaus,0.014747859181731684
2022-04-05,21.0,1637.0,Stanislaus,0.012828344532681736
2022-04-06,14.0,1088.0,Stanislaus,0.012867647058823529
2022-04-07,16.0,1088.0,Stanislaus,0.014705882352941176
2022-04-08,22.0,937.0,Stanislaus,0.023479188900747065
2022-04-09,15.0,467.0,Stanislaus,0.032119914346895075
2022-04-10,13.0,567.0,Stanislaus,0.02292768959435626
2022-04-11,23.0,1858.0,Stanislaus,0.012378902045209902
2022-04-12,34.0,1690.0,Stanislaus,0.020118343195266272
2022-04-13,20.0,1195.0,Stanislaus,0.016736401673640166
2022-04-14,18.0,1140.0,Stanislaus,0.015789473684210527
2022-04-15,19.0,953.0,Stanislaus,0.01993704092339979
2022-04-16,20.0,454.0,Stanislaus,0.04405286343612335
2022-04-17,20.0,374.0,Stanislaus,0.053475935828877004
2022-04-18,30.0,1863.0,Stanislaus,0.01610305958132045
2022-04-19,30.0,1612.0,Stanislaus,0.018610421836228287
2022-04-20,26.0,1140.0,Stanislaus,0.02280701754385965
2022-04-21,36.0,1092.0,Stanislaus,0.03296703296703297
2022-04-22,39.0,951.0,Stanislaus,0.04100946372239748
2022-04-23,22.0,409.0,Stanislaus,0.05378973105134474
2022-04-24,36.0,647.0,Stanislaus,0.05564142194744977
2022-04-25,51.0,2046.0,Stanislaus,0.024926686217008796
2022-04-26,45.0,1764.0,Stanislaus,0.025510204081632654
2022-04-27,35.0,1179.0,Stanislaus,0.029686174724342665
2022-04-28,42.0,1113.0,Stanislaus,0.03773584905660377
2022-04-29,38.0,1088.0,Stanislaus,0.034926470588235295
2022-04-30,23.0,435.0,Stanislaus,0.052873563218390804
2022-05-01,31.0,581.0,Stanislaus,0.05335628227194492
2022-05-02,55.0,1922.0,Stanislaus,0.02861602497398543
2022-05-03,73.0,1905.0,Stanislaus,0.03832020997375328
2022-05-04,54.0,1266.0,Stanislaus,0.04265402843601896
2022-05-05,63.0,1235.0,Stanislaus,0.05101214574898785
2022-05-06,58.0,1243.0,Stanislaus,0.04666130329847144
2022-05-07,57.0,484.0,Stanislaus,0.11776859504132231
2022-05-08,47.0,698.0,Stanislaus,0.0673352435530086
2022-05-09,108.0,2112.0,Stanislaus,0.05113636363636364
2022-05-10,96.0,2023.0,Stanislaus,0.04745427582797825
2022-05-11,94.0,1460.0,Stanislaus,0.06438356164383562
2022-05-12,103.0,1347.0,Stanislaus,0.07646622123236822
2022-05-13,102.0,1381.0,Stanislaus,0.07385952208544533
2022-05-14,94.0,633.0,Stanislaus,0.1484992101105845
2022-05-15,84.0,859.0,Stanislaus,0.09778812572759023
2022-05-16,169.0,2243.0,Stanislaus,0.0753455193936692
2022-05-17,144.0,2336.0,Stanislaus,0.06164383561643835
2022-05-18,149.0,1444.0,Stanislaus,0.10318559556786704
2022-05-19,110.0,1533.0,Stanislaus,0.07175472928897586
2022-05-20,130.0,1446.0,Stanislaus,0.08990318118948824
2022-05-21,82.0,595.0,Stanislaus,0.13781512605042018
2022-05-22,79.0,812.0,Stanislaus,0.09729064039408868
2022-05-23,174.0,2526.0,Stanislaus,0.0688836104513064
2022-05-24,140.0,2184.0,Stanislaus,0.0641025641025641
2022-05-25,139.0,1454.0,Stanislaus,0.09559834938101788
2022-05-26,136.0,1478.0,Stanislaus,0.09201623815967523
2022-05-27,104.0,1257.0,Stanislaus,0.08273667462211615
2022-05-28,83.0,687.0,Stanislaus,0.12081513828238719
2022-05-29,100.0,771.0,Stanislaus,0.1297016861219196
2022-05-30,99.0,748.0,Stanislaus,0.1323529411764706
2022-05-31,192.0,2564.0,Stanislaus,0.0748829953198128
2022-06-01,204.0,1642.0,Stanislaus,0.12423873325213154
2022-06-02,191.0,1651.0,Stanislaus,0.11568746214415505
2022-06-03,159.0,1504.0,Stanislaus,0.10571808510638298
2022-06-04,107.0,643.0,Stanislaus,0.16640746500777606
2022-06-05,138.0,876.0,Stanislaus,0.15753424657534246
2022-06-06,197.0,2032.0,Stanislaus,0.09694881889763779
2022-06-07,188.0,1698.0,Stanislaus,0.11071849234393404
2022-06-08,173.0,1416.0,Stanislaus,0.12217514124293785
2022-06-09,183.0,1566.0,Stanislaus,0.11685823754789272
2022-06-10,168.0,1393.0,Stanislaus,0.12060301507537688
2022-06-11,119.0,642.0,Stanislaus,0.1853582554517134
2022-06-12,102.0,818.0,Stanislaus,0.12469437652811736
2022-06-13,199.0,1916.0,Stanislaus,0.10386221294363257
2022-06-14,168.0,1727.0,Stanislaus,0.09727851766068327
2022-06-15,177.0,1327.0,Stanislaus,0.1333835719668425
2022-06-16,143.0,1461.0,Stanislaus,0.09787816563997262
2022-06-17,161.0,1140.0,Stanislaus,0.1412280701754386
2022-06-18,97.0,547.0,Stanislaus,0.1773308957952468
2022-06-19,108.0,779.0,Stanislaus,0.1386392811296534
2022-06-20,186.0,1852.0,Stanislaus,0.10043196544276457
2022-06-21,185.0,1555.0,Stanislaus,0.1189710610932476
2022-06-22,193.0,1297.0,Stanislaus,0.14880493446414803
2022-06-23,196.0,1575.0,Stanislaus,0.12444444444444444
2022-06-24,181.0,1160.0,Stanislaus,0.1560344827586207
2022-06-25,125.0,585.0,Stanislaus,0.21367521367521367
2022-06-26,130.0,773.0,Stanislaus,0.16817593790426907
2022-06-27,201.0,1638.0,Stanislaus,0.1227106227106227
2022-06-28,227.0,1621.0,Stanislaus,0.14003701418877237
2022-06-29,202.0,1267.0,Stanislaus,0.15943172849250198
2022-06-30,176.0,1251.0,Stanislaus,0.14068745003996802
2022-07-01,195.0,1125.0,Stanislaus,0.17333333333333334
2022-07-02,129.0,509.0,Stanislaus,0.25343811394891946
2022-07-03,119.0,541.0,Stanislaus,0.2199630314232902
2022-07-04,120.0,676.0,Stanislaus,0.17751479289940827
2022-07-05,290.0,1869.0,Stanislaus,0.15516318887105404
2022-07-06,241.0,1445.0,Stanislaus,0.16678200692041523
