SampleDate,N1_Concentration_Merged,N2_Concentration_Merged,N/PMMoV,PV_Concentration_Merged,City,positives,Testing,pos_rate,NormalizedConc_crude,NormalizedConc,positives_crude,NormalizedConc_wo,NormalizedConc_wo_int,Type,N_gene,S_gene,BCoV Recovery,BA.2,NormalizedBA.2
2022-01-23,,,,,Woodland,36.0,916.0,0.039301310043668124,,0.0015105051663333333,36.0,,0.0015105051663333333,influent,,,,,
2022-01-24,1534.502563,1468.288117,0.0014575843956666666,1030057.227,Woodland,24.0,885.0,0.02711864406779661,0.0014575843956666666,0.0014575843956666666,24.0,0.0014575843956666666,0.0014575843956666666,influent,,,,,
2022-01-25,1763.012542,1822.796631,0.0015485183050000001,1157819.434,Woodland,64.0,1916.0,0.033402922755741124,0.0015485183050000001,0.0015485183050000001,64.0,0.0015485183050000001,0.0015485183050000001,influent,,,,,
2022-01-26,2070.085297,1990.174866,0.0011608667273333333,1748805.469,Woodland,36.0,2469.0,0.014580801944106925,0.0011608667273333333,0.0011608667273333333,36.0,0.0011608667273333333,0.0011608667273333333,influent,,,,,
2022-01-27,1796.109466,1873.456116,0.0019346151686666666,948396.7773,Woodland,51.0,2571.0,0.019836639439906652,0.0019346151686666666,0.0019346151686666666,51.0,0.0019346151686666666,0.0019346151686666666,influent,,,,,
2022-01-28,11153.7439,11297.42066,0.0056845153999999995,1974765.039,Woodland,21.0,1885.0,0.011140583554376658,0.0056845153999999995,0.0056845153999999995,21.0,0.0056845153999999995,0.0056845153999999995,influent,,,,,
2022-01-29,,,,,Woodland,33.0,1794.0,0.01839464882943144,,0.004028886616444444,33.0,,0.004028886616444444,influent,,,,,
2022-01-30,,,,,Woodland,26.0,751.0,0.03462050599201065,,0.0023732578328888886,26.0,,0.0023732578328888886,influent,,,,,
2022-01-31,630.4185104,606.6218948,0.0007176290493333333,861894.043,Woodland,23.0,932.0,0.02467811158798283,0.0007176290493333333,0.0007176290493333333,23.0,0.0007176290493333333,0.0007176290493333333,influent,,,,,
2022-02-01,834.0029907,781.4646149,0.0005757437186666666,1402939.844,Woodland,26.0,1739.0,0.014951121334100058,0.0005757437186666666,0.0005757437186666666,26.0,0.0005757437186666666,0.0005757437186666666,influent,,,,,
2022-02-02,1003.632736,964.4360352,0.0006882318143333334,1429800.781,Woodland,19.0,1469.0,0.012933968686181076,0.0006882318143333334,0.0006882318143333334,19.0,0.0006882318143333334,0.0006882318143333334,influent,,,,,
2022-02-03,887.908783,963.6836243,0.0009463304656666666,978301.1719,Woodland,22.0,2290.0,0.00960698689956332,0.0009463304656666666,0.0009463304656666666,22.0,0.0009463304656666666,0.0009463304656666666,influent,,,,,
2022-02-04,724.8680878,609.7105026,0.0005436565849999999,1227409.57,Woodland,18.0,2037.0,0.008836524300441826,0.0005436565849999999,0.0005436565849999999,18.0,0.0005436565849999999,0.0005436565849999999,influent,,,,,
2022-02-05,,,,,Woodland,25.0,1495.0,0.016722408026755852,,0.000494719414,25.0,,0.000494719414,influent,,,,,
2022-02-06,,,,,Woodland,24.0,494.0,0.048582995951417005,,0.000445782243,24.0,,0.000445782243,influent,,,,,
2022-02-07,383.0309677,403.6646271,0.000396845072,991187.3047,Woodland,11.0,786.0,0.013994910941475827,0.000396845072,0.000396845072,11.0,0.000396845072,0.000396845072,influent,,,,,
2022-02-08,363.3165741,317.8338051,0.00026708240570000005,1275168.945,Woodland,11.0,773.0,0.014230271668822769,0.00026708240570000005,0.00026708240570000005,11.0,0.00026708240570000005,0.00026708240570000005,influent,,,,,
2022-02-09,398.5668182,386.2174225,0.0002625812901,1494364.355,Woodland,32.0,2032.0,0.015748031496062992,0.0002625812901,0.0002625812901,32.0,0.0002625812901,0.0002625812901,influent,,,,,
2022-02-10,351.4461136,379.138298,0.00030547682956666666,1195809.863,Woodland,11.0,1552.0,0.007087628865979381,0.00030547682956666666,0.00030547682956666666,11.0,0.00030547682956666666,0.00030547682956666666,influent,,,,,
2022-02-11,390.6583023,358.8102341,0.00035871652433333334,1044652.93,Woodland,22.0,1969.0,0.0111731843575419,0.00035871652433333334,0.00035871652433333334,22.0,0.00035871652433333334,0.00035871652433333334,influent,,,,,
2022-02-12,,,,,Woodland,8.0,1416.0,0.005649717514124294,,0.00031253799066666664,8.0,,0.00031253799066666664,influent,,,,,
2022-02-13,,,,,Woodland,8.0,848.0,0.009433962264150943,,0.000266359457,8.0,,0.000266359457,influent,,,,,
2022-02-14,262.8522873,262.8522873,0.00022018092333333332,1193801.367,Woodland,5.0,303.0,0.0165016501650165,0.00022018092333333332,0.00022018092333333332,5.0,0.00022018092333333332,0.00022018092333333332,influent,,,,,
2022-02-15,282.8603172,287.3557663,0.00020451688499999998,1394056.25,Woodland,7.0,317.0,0.022082018927444796,0.00020451688499999998,0.00020451688499999998,7.0,0.00020451688499999998,0.00020451688499999998,influent,,,,,
2022-02-16,283.7020302,209.6192741,0.00021962720303333333,1123087.891,Woodland,11.0,1620.0,0.006790123456790123,0.00021962720303333333,0.00021962720303333333,11.0,0.00021962720303333333,0.00021962720303333333,influent,,,,,
2022-02-17,246.6732597,201.779213,0.00014541975126666667,1541924.219,Woodland,23.0,2295.0,0.010021786492374727,0.00014541975126666667,0.00014541975126666667,23.0,0.00014541975126666667,0.00014541975126666667,influent,,,,,
2022-02-18,241.7573547,241.7573547,0.00014199555133333333,1702569.922,Woodland,9.0,1770.0,0.005084745762711864,0.00014199555133333333,0.00014199555133333333,9.0,0.00014199555133333333,0.00014199555133333333,influent,,,,,
2022-02-19,,,,,Woodland,1.0,942.0,0.0010615711252653928,,0.00019353117799999998,1.0,,0.00019353117799999998,influent,,,,,
2022-02-20,,,,,Woodland,11.0,1182.0,0.009306260575296108,,0.0002450668046666667,11.0,,0.0002450668046666667,influent,,,,,
2022-02-21,,,,,Woodland,0.0,2.0,0.0,,0.00029660243133333334,0.0,,0.00029660243133333334,influent,,,,,
2022-02-22,202.3621941,212.6630783,0.000348138058,596064.209,Woodland,5.0,659.0,0.007587253414264037,0.000348138058,0.000348138058,5.0,0.000348138058,0.000348138058,influent,,,,,
2022-02-23,241.6378021,245.3598213,0.00011728123146666667,2076195.898,Woodland,9.0,1359.0,0.006622516556291391,0.00011728123146666667,0.00011728123146666667,9.0,0.00011728123146666667,0.00011728123146666667,influent,,,,,
2022-02-24,,,,,Woodland,6.0,729.0,0.00823045267489712,,0.00013432981138333333,6.0,,0.00013432981138333333,influent,,,,,
2022-02-25,317.7073288,335.9962463,0.00015137839130000002,2159170.703,Woodland,8.0,2241.0,0.0035698348951361,0.00015137839130000002,0.00015137839130000002,8.0,0.00015137839130000002,0.00015137839130000002,influent,,,,,
2022-02-26,,,,,Woodland,4.0,1716.0,0.002331002331002331,,0.0001743804541888889,4.0,,0.0001743804541888889,influent,,,,,
2022-02-27,,,,,Woodland,11.0,687.0,0.01601164483260553,,0.0001973825170777778,11.0,,0.0001973825170777778,influent,,,,,
2022-02-28,270.7122612,270.7122612,0.0002203845799666667,1228362.988,Woodland,4.0,190.0,0.021052631578947368,0.0002203845799666667,0.0002203845799666667,4.0,0.0002203845799666667,0.0002203845799666667,influent,,,,,
2022-03-01,197.5739861,239.9565506,0.0001357276821333333,1611795.508,Woodland,4.0,1538.0,0.002600780234070221,0.0001357276821333333,0.0001357276821333333,4.0,0.0001357276821333333,0.0001357276821333333,influent,,,,,
2022-03-02,182.2663307,162.4396515,3.244377e-05,5312360.156,Woodland,8.0,1116.0,0.007168458781362007,3.244377e-05,3.244377e-05,8.0,3.244377e-05,3.244377e-05,influent,,,,,
2022-03-03,120.3072262,141.0638046,3.30499623e-05,3954180.469,Woodland,7.0,1621.0,0.00431832202344232,3.30499623e-05,3.30499623e-05,7.0,3.30499623e-05,3.30499623e-05,influent,,,,,
2022-03-04,78.0200243,78.0200243,5.805906323333333e-05,1343804.395,Woodland,6.0,1295.0,0.004633204633204633,5.805906323333333e-05,5.805906323333333e-05,6.0,5.805906323333333e-05,5.805906323333333e-05,influent,,,,,
2022-03-05,,,,,Woodland,6.0,1087.0,0.005519779208831647,,7.326538033333333e-05,6.0,,7.326538033333333e-05,influent,,,,,
2022-03-06,,,,,Woodland,2.0,321.0,0.006230529595015576,,8.847169743333334e-05,2.0,,8.847169743333334e-05,influent,,,,,
2022-03-07,58.80286694,67.20594406,0.00010367801453333334,607693.0176,Woodland,4.0,464.0,0.008620689655172414,0.00010367801453333334,0.00010367801453333334,4.0,0.00010367801453333334,0.00010367801453333334,influent,,,,,
2022-03-08,40.73854923,36.66395187,2.1055757100000003e-05,1838036.523,Woodland,7.0,1150.0,0.00608695652173913,2.1055757100000003e-05,2.1055757100000003e-05,7.0,2.1055757100000003e-05,2.1055757100000003e-05,influent,,,,,
2022-03-09,105.3648663,112.3932171,0.00011103089413333333,980619.3359,Woodland,5.0,1339.0,0.0037341299477221808,0.00011103089413333333,0.00011103089413333333,5.0,0.00011103089413333333,0.00011103089413333333,influent,,,,,
2022-03-10,184.4347763,158.5936546,0.000145919846,1175400.195,Woodland,8.0,1372.0,0.0058309037900874635,0.000145919846,0.000145919846,8.0,0.000145919846,0.000145919846,influent,,,,,
2022-03-11,93.20021629,93.20021629,7.891906533333334e-06,11809594.53,Woodland,3.0,1023.0,0.002932551319648094,7.891906533333334e-06,7.891906533333334e-06,3.0,7.891906533333334e-06,7.891906533333334e-06,influent,,,,,
2022-03-12,,,,,Woodland,0.0,999.0,0.0,,1.3023754144444447e-05,0.0,,1.3023754144444447e-05,influent,,,,,
2022-03-13,,,,,Woodland,2.0,296.0,0.006756756756756757,,1.815560175555556e-05,2.0,,1.815560175555556e-05,influent,,,,,
2022-03-14,39.56239223,32.96751499,2.328744936666667e-05,1557274.609,Woodland,2.0,562.0,0.0035587188612099642,2.328744936666667e-05,2.328744936666667e-05,2.0,2.328744936666667e-05,2.328744936666667e-05,influent,,,,,
2022-03-15,75.87413788,83.1032753,8.2785266e-05,960179.3945,Woodland,6.0,929.0,0.006458557588805167,8.2785266e-05,8.2785266e-05,6.0,8.2785266e-05,8.2785266e-05,influent,,,,,
2022-03-16,58.31903458,54.88752842,6.658684786666666e-05,850066.9922,Woodland,2.0,1373.0,0.0014566642388929353,6.658684786666666e-05,6.658684786666666e-05,2.0,6.658684786666666e-05,6.658684786666666e-05,influent,,,,,
2022-03-17,44.34281349,38.00677538,6.0184913466666666e-05,684138.1348,Woodland,7.0,1417.0,0.004940014114326041,6.0184913466666666e-05,6.0184913466666666e-05,7.0,6.0184913466666666e-05,6.0184913466666666e-05,influent,,,,,
2022-03-18,77.2542572,61.15408897,7.016673876666666e-05,986281.7383,Woodland,3.0,1151.0,0.0026064291920069507,7.016673876666666e-05,7.016673876666666e-05,3.0,7.016673876666666e-05,7.016673876666666e-05,influent,,,,,
2022-03-19,,,,,Woodland,5.0,910.0,0.005494505494505495,,6.031017636666666e-05,5.0,,6.031017636666666e-05,influent,,,,,
2022-03-20,,,,,Woodland,0.0,81.0,0.0,,5.0453613966666664e-05,0.0,,5.0453613966666664e-05,influent,,,,,
2022-03-21,41.81460381,34.21069384,4.0597051566666665e-05,936340.1367,Woodland,3.0,315.0,0.009523809523809525,4.0597051566666665e-05,4.0597051566666665e-05,3.0,4.0597051566666665e-05,4.0597051566666665e-05,influent,,,,,
2022-03-22,55.65324306,51.94212437,4.742878523333333e-05,1134283.398,Woodland,2.0,291.0,0.006872852233676976,4.742878523333333e-05,4.742878523333333e-05,2.0,4.742878523333333e-05,4.742878523333333e-05,influent,,,,,
2022-03-23,73.48275661,62.98189163,4.9199006300000006e-05,1386863.867,Woodland,6.0,569.0,0.01054481546572935,4.9199006300000006e-05,4.9199006300000006e-05,6.0,4.9199006300000006e-05,4.9199006300000006e-05,influent,,,,,
2022-03-24,44.30422783,44.30422783,4.8284969966666666e-05,917557.3242,Woodland,5.0,691.0,0.00723589001447178,4.8284969966666666e-05,4.8284969966666666e-05,5.0,4.8284969966666666e-05,4.8284969966666666e-05,influent,,,,,
2022-03-25,26.11685514,29.84838247,3.735598516666667e-05,749079.9316,Woodland,0.0,,,3.735598516666667e-05,3.735598516666667e-05,0.0,3.735598516666667e-05,3.735598516666667e-05,influent,,,,,
2022-03-26,,,,,Woodland,5.0,393.0,0.01272264631043257,,4.2752394122222224e-05,5.0,,4.2752394122222224e-05,influent,,,,,
2022-03-27,,,,,Woodland,4.0,571.0,0.0070052539404553416,,4.8148803077777774e-05,4.0,,4.8148803077777774e-05,influent,,,,,
2022-03-28,35.31894445,75.69581032,5.354521203333333e-05,1036645.02,Woodland,3.0,436.0,0.006880733944954129,5.354521203333333e-05,5.354521203333333e-05,3.0,5.354521203333333e-05,5.354521203333333e-05,influent,,,,,
2022-03-29,49.89468575,53.73373985,5.565692683333334e-05,930957.1289,Woodland,5.0,1056.0,0.004734848484848485,5.565692683333334e-05,5.565692683333334e-05,5.0,5.565692683333334e-05,5.565692683333334e-05,influent,,,,,
2022-03-30,45.30317783,45.30317783,4.453923426666667e-05,1017152.148,Woodland,3.0,1273.0,0.002356637863315004,4.453923426666667e-05,4.453923426666667e-05,3.0,4.453923426666667e-05,4.453923426666667e-05,influent,,,,,
2022-03-31,19.92909312,36.53973579,3.3460899066666664e-05,843803.2227,Woodland,6.0,939.0,0.006389776357827476,3.3460899066666664e-05,3.3460899066666664e-05,6.0,3.3460899066666664e-05,3.3460899066666664e-05,influent,,,,,
2022-04-01,48.01201824,24.00337216,3.862016856666667e-05,932354.6874,Woodland,2.0,1366.0,0.0014641288433382138,3.862016856666667e-05,3.862016856666667e-05,2.0,3.862016856666667e-05,3.862016856666667e-05,influent,,,,,
2022-04-02,,,,,Woodland,4.0,880.0,0.004545454545454545,,3.291946603333333e-05,4.0,,3.291946603333333e-05,influent,,,,,
2022-04-03,,,,,Woodland,4.0,271.0,0.014760147601476014,,2.72187635e-05,4.0,,2.72187635e-05,influent,,,,,
2022-04-04,17.23525763,10.34078598,2.1518060966666668e-05,800967.041,Woodland,3.0,521.0,0.005758157389635317,2.1518060966666668e-05,2.1518060966666668e-05,3.0,2.1518060966666668e-05,2.1518060966666668e-05,influent,,,,,
2022-04-05,38.09792042,15.23744226,5.5284682200000003e-05,482370.166,Woodland,5.0,963.0,0.005192107995846314,5.5284682200000003e-05,5.5284682200000003e-05,5.0,5.5284682200000003e-05,5.5284682200000003e-05,influent,,,,,
2022-04-06,46.15335941,61.5425539,6.608197223333333e-05,814866.0645,Woodland,0.0,1147.0,0.0,6.608197223333333e-05,6.608197223333333e-05,0.0,6.608197223333333e-05,6.608197223333333e-05,influent,,,,,
2022-04-07,19.30387616,19.30387616,2.4811698966666667e-05,778015.0879,Woodland,9.0,1057.0,0.008514664143803218,2.4811698966666667e-05,2.4811698966666667e-05,9.0,2.4811698966666667e-05,2.4811698966666667e-05,influent,,,,,
2022-04-08,21.02525949,16.81987166,2.994115e-05,631991.9434,Woodland,6.0,1279.0,0.004691164972634871,2.994115e-05,2.994115e-05,6.0,2.994115e-05,2.994115e-05,influent,,,,,
2022-04-09,,,,,Woodland,6.0,1098.0,0.00546448087431694,,2.2825894844444443e-05,6.0,,2.2825894844444443e-05,influent,,,,,
2022-04-10,,,,,Woodland,11.0,261.0,0.0421455938697318,,1.5710639688888886e-05,11.0,,1.5710639688888886e-05,influent,,,,,
2022-04-11,64.23957825,50.71218014,8.595384533333333e-06,6686830.469,Woodland,4.0,601.0,0.0066555740432612314,8.595384533333333e-06,8.595384533333333e-06,4.0,8.595384533333333e-06,8.595384533333333e-06,influent,,,,,
2022-04-12,13.28487992,17.71350861,1.0434997333333332e-05,1485308.887,Woodland,5.0,999.0,0.005005005005005005,1.0434997333333332e-05,1.0434997333333332e-05,5.0,1.0434997333333332e-05,1.0434997333333332e-05,influent,,,,,
2022-04-13,50.73862076,72.49166489,9.732598600000001e-05,633080.0781,Woodland,9.0,1352.0,0.006656804733727811,9.732598600000001e-05,9.732598600000001e-05,9.0,9.732598600000001e-05,9.732598600000001e-05,influent,,,,,
2022-04-14,44.66025352,24.04534817,4.05454911e-05,847265.625,Woodland,8.0,1079.0,0.0074142724745134385,4.05454911e-05,4.05454911e-05,8.0,4.05454911e-05,4.05454911e-05,influent,,,,,
2022-04-15,59.7049856,74.63695528,0.00011075549766666667,606479.7853,Woodland,8.0,1295.0,0.006177606177606178,0.00011075549766666667,0.00011075549766666667,8.0,0.00011075549766666667,0.00011075549766666667,influent,,,,,
2022-04-16,,,,,Woodland,10.0,1181.0,0.00846740050804403,,0.00010183742437777779,10.0,,0.00010183742437777779,influent,,,,,
2022-04-17,,,,,Woodland,0.0,,,,9.291935108888889e-05,0.0,,9.291935108888889e-05,influent,,,,,
2022-04-18,81.237278,59.07494544,8.40012778e-05,835179.1014,Woodland,8.0,520.0,0.015384615384615385,8.40012778e-05,8.40012778e-05,8.0,8.40012778e-05,8.40012778e-05,influent,,,,,
2022-04-19,,,,,Woodland,12.0,604.0,0.019867549668874173,,7.816376653333334e-05,12.0,,7.816376653333334e-05,influent,,,,,
2022-04-20,58.24011803,73.776021,7.232625526666668e-05,912643.2617,Woodland,26.0,1684.0,0.015439429928741092,7.232625526666668e-05,7.232625526666668e-05,26.0,7.232625526666668e-05,7.232625526666668e-05,influent,,,,,
